#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BirthDeath.t:coding" spec="beast.base.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:coding" lower="0.0" name="relativeDeathRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:coding" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:coding" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.coding" spec="beast.base.evolution.alignment.TaxonSet">
#                    <alignment filter="2-457,660-896" id="coding" spec="beast.base.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:coding" name="distribution" x="@BDBirthRate.t:coding">
#            <Uniform id="Uniform.15" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:coding" name="distribution" x="@BDDeathRate.t:coding">
#            <Uniform id="Uniform.16" name="distr"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:coding" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:coding" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="GammaShapePrior.s:coding" name="distribution">
#            <parameter id="gammaShape.s:coding" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:coding" name="distribution">
#            <parameter id="kappa.s:coding" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@coding" id="treeLikelihood.coding" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:coding">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:coding" shape="@gammaShape.s:coding" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:coding" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:coding" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:coding" kappa="@kappa.s:coding" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:coding" id="estimatedFreqs.s:coding" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:coding" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:coding" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	gammaShape	BirthDeath	BDBirthRate	BDDeathRate
174000	-4742.6902456385005	-4731.732942498961	-10.957303139539766	-4731.732942498961	0.8763579304575182	4.070102826947819	12.812665688869371	0.3521126780194929	0.3364434356734424	0.07914813759110266	0.232295748715962	0.45054323689061365	-1.4815693321478596	1.4921750527281887	0.05239215308771059
175000	-4746.272454771484	-4736.851532803382	-9.420921968102132	-4736.851532803382	0.7610673931856603	3.9482432379302446	10.69728960623446	0.3521126780194929	0.3364434356734424	0.07914813759110266	0.232295748715962	0.45054323689061365	-0.29426313912467084	2.3350025640953342	0.5414683006562564
176000	-4747.969880137837	-4734.194164164717	-13.775715973119672	-4734.194164164717	0.9452500396059502	4.504282109565685	10.69728960623446	0.3521126780194929	0.3364434356734424	0.07914813759110266	0.232295748715962	0.45054323689061365	-4.649057144142211	4.892210747008366	0.024820256707453543
177000	-4743.031274292174	-4732.553534637363	-10.477739654811314	-4732.553534637363	0.6813663751590384	3.39999591141992	10.69728960623446	0.3521126780194929	0.3364434356734424	0.07914813759110266	0.232295748715962	0.37868047893790946	-1.4229435837865583	1.9596766693070733	0.8649080108772137
178000	-4744.383531448646	-4736.009650488203	-8.373880960442731	-4736.009650488203	0.6868073452999452	3.4912205831695666	10.69728960623446	0.3521126780194929	0.3364434356734424	0.07914813759110266	0.232295748715962	0.37868047893790946	0.6809151105820241	1.473439994390213	0.3830889082206539
179000	-4745.5991345233715	-4735.752768411276	-9.846366112095916	-4735.752768411276	0.8648631929076249	4.186893333739999	10.69728960623446	0.3521126780194929	0.3364434356734424	0.07914813759110266	0.232295748715962	0.37868047893790946	-0.7915700410711599	1.4829522215847035	0.3155573101737716
180000	-4743.89424394623	-4734.9377144876635	-8.956529458566063	-4734.9377144876635	0.8024306361711878	3.900756683776113	10.69728960623446	0.3521126780194929	0.3364434356734424	0.07914813759110266	0.232295748715962	0.37868047893790946	0.09826661245869328	1.7346553571519037	0.30554367830334433
181000	-4739.26633109525	-4731.163151778715	-8.103179316536163	-4731.163151778715	0.7092836880205668	3.5479130113249284	10.69728960623446	0.34301229115822496	0.3455438225347104	0.07914813759110266	0.232295748715962	0.37868047893790946	0.9501033063494853	0.6269498101554054	0.8409306486788537
182000	-4745.329004452823	-4734.443918753368	-10.885085699454692	-4734.443918753368	0.9319125660068117	4.510119373876254	11.910668248181931	0.34301229115822496	0.3455438225347104	0.07914813759110266	0.232295748715962	0.37868047893790946	-1.6264585172046453	0.9150709111962682	0.8409306486788537
183000	-4742.254757528408	-4732.7345177143525	-9.520239814055717	-4732.7345177143525	0.7576852395671548	3.9167986097126226	11.910668248181931	0.3521572382573772	0.3455438225347104	0.07914813759110266	0.22315080161680972	0.37868047893790946	-0.22005644946870073	0.7339489024843515	0.8409306486788537
184000	-4743.539944020617	-4734.013151282189	-9.52679273842841	-4734.013151282189	0.8497165034109297	4.066272094015239	11.910668248181931	0.3521572382573772	0.3455438225347104	0.07914813759110266	0.22315080161680972	0.37868047893790946	-0.226609373841395	2.6671452068466532	0.35320726182720114
185000	-4745.068737610348	-4732.823192775069	-12.24554483527872	-4732.823192775069	0.9022170036944891	4.382312896858317	13.82948803297709	0.3521572382573772	0.3455438225347104	0.07914813759110266	0.22315080161680972	0.37868047893790946	-2.647616597442303	2.5054045495751462	0.6838742899932863
186000	-4744.5271351874835	-4733.264965568405	-11.262169619078069	-4733.264965568405	0.9424037605809277	4.38235839600777	13.82948803297709	0.3521572382573772	0.3455438225347104	0.07914813759110266	0.22315080161680972	0.37868047893790946	-1.6642413812416517	1.9422726114885427	0.6838742899932863
187000	-4740.799725638575	-4730.901385900529	-9.898339738046092	-4730.901385900529	0.8101358011989491	4.112524736293796	13.82948803297709	0.3521572382573772	0.3455438225347104	0.07914813759110266	0.22315080161680972	0.37868047893790946	-0.300411500209675	1.998385311859626	0.5759724257091356
188000	-4744.023861778175	-4733.449274889668	-10.574586888507344	-4733.449274889668	0.9270917623595963	4.289951653613797	13.82948803297709	0.3521572382573772	0.3455438225347104	0.07914813759110266	0.22315080161680972	0.37868047893790946	-0.9766586506709274	2.944939442568085	0.2868034291862681
189000	-4739.872076493008	-4729.88340579421	-9.98867069879758	-4729.88340579421	0.840620721319314	4.1952885024667514	13.82948803297709	0.3521572382573772	0.3455438225347104	0.07914813759110266	0.22315080161680972	0.37868047893790946	-0.3907424609611643	2.1920511847944817	0.33168848637852705
190000	-4746.4410208518875	-4734.629799543785	-11.811221308102049	-4734.629799543785	0.9476312977330965	4.7565149680235566	13.82948803297709	0.3521572382573772	0.3589849721667456	0.06570698795906744	0.22315080161680972	0.37868047893790946	-1.7694283093779757	1.6404262412963206	0.3611875599994847
191000	-4744.920507824517	-4734.086459404505	-10.834048420011387	-4734.086459404505	0.9320775939444583	4.302326321675982	13.82948803297709	0.3521572382573772	0.3589849721667456	0.06570698795906744	0.22315080161680972	0.37868047893790946	-0.7922554212873125	2.6732901263554862	0.29086468532907733
192000	-4744.958933133461	-4733.814779736577	-11.14415339688373	-4733.814779736577	0.8768305344993997	4.398426203069624	14.462518177598852	0.36176626502928577	0.3328109508322126	0.06771611758355343	0.237706666554948	0.4062010523453606	-1.116412066381874	1.0080045079189925	0.7461005136120303
193000	-4741.981442376354	-4731.582975235392	-10.398467140962108	-4731.582975235392	0.7953851916294188	4.022560085835708	14.462518177598852	0.36176626502928577	0.3328109508322126	0.06771611758355343	0.237706666554948	0.4062010523453606	-0.3707258104602537	0.9860199237226216	0.6746907248724255
194000	-4744.414417664809	-4733.576128172981	-10.838289491827606	-4733.576128172981	0.8747848931131634	4.2862612739195605	15.750423162077116	0.36176626502928577	0.3328109508322126	0.06771611758355343	0.237706666554948	0.4062010523453606	-0.6316513678479656	2.525823789973458	0.24942342029928619
195000	-4748.493432347507	-4735.785966741413	-12.707465606093672	-4735.785966741413	1.069764840779127	5.085246741231161	16.956961178846356	0.33688031495881904	0.3605762995827205	0.07273413671807431	0.22980924874038605	0.4396681407133363	-2.4484843207279097	2.1202219291638493	0.14211544809509766
196000	-4751.684160468334	-4738.431011457094	-13.253149011239202	-4738.431011457094	1.0595569479395155	5.182900628114386	18.18320698569261	0.36665388820073996	0.34598986235783796	0.07003197816275346	0.21732427127866863	0.43144712904554217	-2.6982409936712513	1.8730552209273408	0.14482625626295126
197000	-4755.01231475144	-4738.875369614698	-16.13694513674199	-4738.875369614698	1.3131764981826586	6.066719698470951	18.18320698569261	0.36665388820073996	0.34598986235783796	0.07003197816275346	0.21732427127866863	0.43144712904554217	-5.582037119174039	2.359671582022287	0.373779403345683
198000	-4749.454406928883	-4737.3158294671875	-12.138577461695476	-4737.3158294671875	0.9441108638063263	4.722167899973466	19.063543595948303	0.36893421618042693	0.35720585153932644	0.07234461367572102	0.2015153186045255	0.3667154396408307	-1.5280997043839926	1.8499451860130276	0.373779403345683
199000	-4750.643887066417	-4735.309299298966	-15.334587767451287	-4735.309299298966	1.0620316416001274	5.01900651281721	19.063543595948303	0.36893421618042693	0.35720585153932644	0.07234461367572102	0.2015153186045255	0.3667154396408307	-4.724110010139804	0.7510481665702412	0.3514036500190718
200000	-4748.060115189011	-4735.831510971832	-12.22860421717916	-4735.831510971832	0.9851882539367711	4.733672290087895	17.506233985873248	0.36893421618042693	0.35720585153932644	0.07234461367572102	0.2015153186045255	0.3667154396408307	-1.807257487730089	2.1574693878181113	0.3514036500190718
201000	-4743.849109539497	-4733.268934615657	-10.580174923839571	-4733.268934615657	0.8247435400059263	4.303080738282603	12.966543568735078	0.3601840956619136	0.3439133727894471	0.07188816339617657	0.22401436815246267	0.3806625621996025	-0.8868309107092389	1.8648522790494133	0.172541822924895
202000	-4743.428231778089	-4734.281721672429	-9.146510105660429	-4734.281721672429	0.7591256681690337	3.6943815104920357	11.724270811224928	0.35612732906740757	0.3488660957381958	0.07542630188316811	0.21958027331122854	0.40801040256409826	0.28294238978288444	1.799490980410229	0.15611394878500984
203000	-4745.623899628563	-4734.780765547954	-10.843134080608767	-4734.780765547954	0.8407285511404357	4.22938727215535	11.724270811224928	0.35612732906740757	0.3488660957381958	0.07542630188316811	0.21958027331122854	0.40801040256409826	-1.4136815851654534	3.217001120350989	0.3241978405174743
204000	-4739.932493313377	-4730.575234950186	-9.357258363190422	-4730.575234950186	0.7923268617722071	3.9494155722677	11.724270811224928	0.35612732906740757	0.3488660957381958	0.07542630188316811	0.21958027331122854	0.40801040256409826	0.07219413225289273	1.9726088270974238	0.19674850055005344
205000	-4743.402717642101	-4733.420448448553	-9.982269193549076	-4733.420448448553	0.8126778148392652	3.977087255344514	11.724270811224928	0.35612732906740757	0.3488660957381958	0.07542630188316811	0.21958027331122854	0.40801040256409826	-0.5528166981057607	1.5134581595481198	0.27315481401614733
206000	-4748.943115329059	-4738.376693200604	-10.566422128454677	-4738.376693200604	0.9654999408051659	4.510448607038614	11.724270811224928	0.35612732906740757	0.3488660957381958	0.07542630188316811	0.21958027331122854	0.40801040256409826	-1.1369696330113634	1.3454576493885433	0.6190655193918482
207000	-4740.115111891656	-4731.525917424358	-8.58919446729787	-4731.525917424358	0.6957398808241534	3.6436312764424312	11.724270811224928	0.35612732906740757	0.3488660957381958	0.07542630188316811	0.21958027331122854	0.40801040256409826	0.8402580281454437	3.313163323812207	0.28105326447281626
208000	-4742.138867544232	-4734.658668649049	-7.480198895183107	-4734.658668649049	0.5981209821776969	3.2674219661825443	11.724270811224928	0.35612732906740757	0.3488660957381958	0.07542630188316811	0.21958027331122854	0.40801040256409826	1.9492536002602074	4.25226553894855	0.05211775976796821
209000	-4738.79473730459	-4729.90067740403	-8.894059900560064	-4729.90067740403	0.745989514187744	3.831285894782174	11.724270811224928	0.35612732906740757	0.3488660957381958	0.07542630188316811	0.21958027331122854	0.40801040256409826	0.5353925948832496	2.1970748760670196	0.2342284947146211
210000	-4745.1165281995545	-4735.050466794818	-10.066061404736192	-4735.050466794818	0.8411777081180171	3.9982973481447077	13.330458665918087	0.32438128694661933	0.36642185418157547	0.07386677108378954	0.23533008778801554	0.3823531907425279	-0.420816465625113	1.6424861758122593	0.23113017177574258
211000	-4746.738984953287	-4736.339346757393	-10.399638195894148	-4736.339346757393	0.8577991563219398	4.326210909846843	13.330458665918087	0.32438128694661933	0.36642185418157547	0.07386677108378954	0.23533008778801554	0.3823531907425279	-0.7543932567830667	2.0936706258511792	0.1275389105953454
212000	-4746.091440729848	-4735.058923483116	-11.032517246732066	-4735.058923483116	0.9259121198694575	4.465830429214762	12.253910233535025	0.33999499083689017	0.37180056592510585	0.06848595649992385	0.21971848673808017	0.3823804483595334	-1.3067952260070974	1.24505991442777	0.5236009104771798
213000	-4745.478998448917	-4734.479508455312	-10.99948999360548	-4734.479508455312	0.9574837176515008	4.532838574098758	12.253910233535025	0.33999499083689017	0.37180056592510585	0.06848595649992385	0.21971848673808017	0.3823804483595334	-1.2737679728805107	1.8911402357592655	0.18531071886092268
214000	-4748.652261992233	-4735.460279561711	-13.191982430521993	-4735.460279561711	0.990848748342984	4.6721844935803825	12.50015704249021	0.32291939785879625	0.3607798593735594	0.07326170361662719	0.24303903915101713	0.4066736770021067	-3.6627691806650446	3.5075912354000316	0.39519217348426317
215000	-4742.621752370563	-4732.432005237625	-10.189747132937306	-4732.432005237625	0.8098367641517499	4.056193584932982	12.016990782637336	0.32535173156913477	0.3570630615126406	0.07491710483044563	0.24266810208777906	0.3738575237137557	-0.8246607966015489	3.8376999637768474	0.029778589292640913
216000	-4743.526121216546	-4732.825093011584	-10.701028204961876	-4732.825093011584	0.9010441259133439	4.351098735291286	12.702146878476118	0.3450947901976851	0.34086365947230174	0.08281969347424885	0.23122185685576424	0.3463670041125514	-1.447600199503006	1.516024339900498	0.18435078994827064
217000	-4743.631002294276	-4733.152882307124	-10.478119987151821	-4733.152882307124	0.813204549932599	3.968114611706508	12.702146878476118	0.3450947901976851	0.34086365947230174	0.08281969347424885	0.23122185685576424	0.3463670041125514	-1.2246919816929491	2.1067910516219857	0.7436771686039355
218000	-4744.469840182204	-4734.100657248678	-10.369182933526314	-4734.100657248678	0.9902666532420357	4.566643233307313	12.702146878476118	0.3366608862578625	0.3492975634121243	0.08281969347424885	0.23122185685576424	0.3463670041125514	-1.1148507953250095	1.3906966042575002	0.6039168359113345
219000	-4746.253231830458	-4735.811451512913	-10.44178031754598	-4735.811451512913	0.8323914686634728	4.162402436473572	12.702146878476118	0.3366608862578625	0.3600391845206267	0.07207807236574643	0.23122185685576424	0.4436061893895921	-0.764327058716118	3.169684916579922	0.23048537123564616
220000	-4742.902524385249	-4733.035793171189	-9.866731214060437	-4733.035793171189	0.8813700255225816	4.1429552759548995	12.702146878476118	0.3366608862578625	0.3600391845206267	0.07207807236574643	0.23122185685576424	0.4436061893895921	-0.189277955230573	2.19453521336807	0.26471604316675384
221000	-4743.369793760532	-4732.193171002624	-11.176622757908032	-4732.193171002624	0.9224214826680124	4.64937399084594	12.702146878476118	0.3366608862578625	0.3600391845206267	0.07207807236574643	0.23122185685576424	0.4436061893895921	-1.4991694990781665	2.1074829366058863	0.27626114562428644
222000	-4745.432473586689	-4733.784155838168	-11.648317748521261	-4733.784155838168	0.9048679699661173	4.199604504973267	12.702146878476118	0.3366608862578625	0.3600391845206267	0.07207807236574643	0.23122185685576424	0.4436061893895921	-1.9708644896913983	3.6750180302503104	0.3449662545500847
223000	-4742.842891337539	-4732.256444662862	-10.586446674676676	-4732.256444662862	0.8545634051823753	4.415030044019467	12.702146878476118	0.3366608862578625	0.3600391845206267	0.07207807236574643	0.23122185685576424	0.4436061893895921	-0.9089934158468123	1.4495858876108876	0.5965784757085452
224000	-4746.533173122753	-4737.161893480144	-9.371279642609665	-4737.161893480144	0.7959612029436759	3.897367158930609	12.702146878476118	0.3366608862578625	0.3600391845206267	0.07207807236574643	0.23122185685576424	0.4436061893895921	0.3061736162202	1.7990553868129222	0.44549669624365257
225000	-4742.821279021075	-4731.759305173378	-11.061973847696343	-4731.759305173378	0.8190826772886086	4.178999128928434	12.702146878476118	0.3366608862578625	0.3600391845206267	0.07207807236574643	0.23122185685576424	0.4436061893895921	-1.3845205888664793	1.1349847633283714	0.42611271525244293
226000	-4743.554346696635	-4731.830098798506	-11.72424789812898	-4731.830098798506	0.7452538068453745	3.8073128988886613	12.702146878476118	0.3366608862578625	0.3600391845206267	0.07207807236574643	0.23122185685576424	0.4436061893895921	-2.046794639299116	0.7563870453530831	0.5090168589893385
227000	-4743.512625233061	-4733.293486231836	-10.219139001225237	-4733.293486231836	0.8253509196202073	4.190654324015334	12.702146878476118	0.3366608862578625	0.3600391845206267	0.07207807236574643	0.23122185685576424	0.4436061893895921	-0.5416857423953747	1.9311405783247455	0.4938608794298077
228000	-4744.822441430771	-4733.415978226114	-11.406463204656877	-4733.415978226114	0.8940324780993041	4.600312421479841	14.078561207889342	0.3366608862578625	0.3600391845206267	0.07207807236574643	0.23122185685576424	0.4436061893895921	-1.5212234538089413	1.119350007742566	0.6560234472360115
229000	-4743.890568173993	-4734.458432653709	-9.432135520284772	-4734.458432653709	0.7237460884306199	3.7510491965141144	14.078561207889342	0.3366608862578625	0.3600391845206267	0.07207807236574643	0.23122185685576424	0.4436061893895921	0.45310423056316207	3.41531497392006	0.18816521578054693
230000	-4747.056945085048	-4735.044602665748	-12.012342419300236	-4735.044602665748	1.0552720233994644	4.76379725967527	14.078561207889342	0.3366608862578625	0.3600391845206267	0.07207807236574643	0.23122185685576424	0.4436061893895921	-2.1271026684523013	0.8501386745880108	0.6312361059997316
231000	-4747.745484189552	-4738.077308994137	-9.668175195415806	-4738.077308994137	0.7810517818136966	3.8926076631359137	14.078561207889342	0.3366608862578625	0.3600391845206267	0.07207807236574643	0.23122185685576424	0.4436061893895921	0.21706455543212844	1.6483834355361753	0.4230354089656331
232000	-4750.374280527184	-4739.826375381828	-10.547905145355884	-4739.826375381828	0.889939514278438	4.349139742859234	13.551146023998895	0.314172261374914	0.3686408750709849	0.07907134000489344	0.2381155235492078	0.39769065586212277	-1.015848743001777	2.0478678145981997	0.003840720837846846
233000	-4748.999329877467	-4736.478320584105	-12.521009293362013	-4736.478320584105	0.8735204893381938	4.405245462348746	13.551146023998895	0.314172261374914	0.3686408750709849	0.07907134000489344	0.2381155235492078	0.39769065586212277	-2.988952891007907	0.9450622252321068	0.3231991957952033
234000	-4743.741300102904	-4733.887899618495	-9.853400484408272	-4733.887899618495	0.8059812605274677	4.162787144060427	12.713588726505165	0.3240528268478561	0.37271136236665486	0.07722717999100069	0.2260086307944884	0.3748619807846119	-0.37075917306466666	2.560180929652041	0.30172933541616137
235000	-4745.055355182962	-4734.735399414547	-10.31995576841494	-4734.735399414547	0.9432838517468076	4.411582975554786	12.713588726505165	0.3240528268478561	0.37271136236665486	0.07722717999100069	0.2260086307944884	0.3748619807846119	-0.8373144570713351	2.1566379950580044	0.18197488304027568
236000	-4746.72580412848	-4736.456268942071	-10.269535186409527	-4736.456268942071	0.8749339622496533	4.321463249264403	12.713588726505165	0.3240528268478561	0.37271136236665486	0.07722717999100069	0.2260086307944884	0.3748619807846119	-0.7868938750659211	1.8524880067063054	0.5115093155908753
237000	-4743.978454885559	-4733.038601869321	-10.939853016237588	-4733.038601869321	0.8893055019970673	4.337910163023798	12.713588726505165	0.3240528268478561	0.37271136236665486	0.07722717999100069	0.2260086307944884	0.3748619807846119	-1.4572117048939823	3.540425155046284	0.004256892231765534
238000	-4746.465922418781	-4735.096463033432	-11.369459385348863	-4735.096463033432	0.8633028856139724	4.275873583845581	12.713588726505165	0.3240528268478561	0.37271136236665486	0.07722717999100069	0.2260086307944884	0.3748619807846119	-1.886818074005257	1.4062002447209339	0.10350677769680007
239000	-4748.497227447205	-4737.289938794928	-11.207288652276882	-4737.289938794928	0.9297605390485052	4.642155056545838	13.22576671156996	0.32039166493619453	0.36670474653851237	0.07828115946442908	0.23462242906086409	0.33971111942813076	-1.7508597868590148	0.9071546571917886	0.6543474062777236
240000	-4746.561108824263	-4736.398610641816	-10.162498182446713	-4736.398610641816	0.8732480020841084	4.376536676623437	13.22576671156996	0.32039166493619453	0.36670474653851237	0.07828115946442908	0.23462242906086409	0.33971111942813076	-0.706069317028847	1.5062027070503303	0.5486848580363068
241000	-4748.627071458416	-4737.23907999989	-11.387991458525638	-4737.23907999989	0.9632947025825023	4.655939277800552	13.22576671156996	0.32039166493619453	0.36670474653851237	0.07828115946442908	0.23462242906086409	0.33971111942813076	-1.931562593107773	1.1117544480808113	0.48369373334136173
242000	-4747.6167114551745	-4736.353673083761	-11.263038371413073	-4736.353673083761	0.9989768455116863	4.598939255535872	13.22576671156996	0.32039166493619453	0.36670474653851237	0.07828115946442908	0.23462242906086409	0.33971111942813076	-1.8066095059952065	1.662354228462995	0.09975638004278674
243000	-4742.135584276753	-4730.821938259548	-11.313646017205215	-4730.821938259548	0.7759386820644559	4.049264855229791	12.268748665981141	0.35508978404335023	0.3499269832340759	0.07369655505601883	0.22128667766655502	0.3651844922039412	-1.7924809139651465	3.179752119916876	0.5555356280280024
244000	-4743.242801157684	-4734.063864606506	-9.178936551177898	-4734.063864606506	0.7611281829632311	3.835521312541318	12.268748665981141	0.35508978404335023	0.3499269832340759	0.07369655505601883	0.22128667766655502	0.3651844922039412	0.3422285520621702	1.8366199673286703	0.2799612686478865
245000	-4743.724879387128	-4734.199630309669	-9.52524907745801	-4734.199630309669	0.7574924177435569	4.019632720037562	13.009184730198863	0.35898349531204127	0.3403179100277029	0.07492599429668195	0.22577260036357386	0.39708207678542956	0.08500722088611168	2.091224065616237	0.3831040518573101
246000	-4740.347217903063	-4730.626839590392	-9.720378312671915	-4730.626839590392	0.7749392771250244	4.082657626138244	13.009184730198863	0.35898349531204127	0.3403179100277029	0.07492599429668195	0.22577260036357386	0.39708207678542956	-0.110122014327795	2.5037686865122524	0.12917023621118479
247000	-4740.2390949019755	-4727.643351370881	-12.59574353109509	-4727.643351370881	0.926645195330891	4.581194743182975	13.009184730198863	0.35898349531204127	0.3403179100277029	0.07492599429668195	0.22577260036357386	0.39708207678542956	-2.9854872327509687	1.000826211667948	0.3184485918526942
248000	-4740.5197877532255	-4729.533803553668	-10.985984199557212	-4729.533803553668	0.842520378371137	4.088486611644997	13.009184730198863	0.35898349531204127	0.3403179100277029	0.07492599429668195	0.22577260036357386	0.39708207678542956	-1.3757279012130907	1.0148130505893658	0.4619562568628701
249000	-4744.5990467601305	-4733.8073331240275	-10.791713636102592	-4733.8073331240275	0.8799856131801054	4.516565624728607	13.009184730198863	0.35898349531204127	0.3403179100277029	0.07492599429668195	0.22577260036357386	0.39708207678542956	-1.1814573377584707	1.7785740799944398	0.482417048042789
250000	-4741.215455438666	-4729.841901358104	-11.373554080562268	-4729.841901358104	0.9089768413179773	4.5320719686154085	14.832457122371212	0.35898349531204127	0.3403179100277029	0.07492599429668195	0.22577260036357386	0.39708207678542956	-1.4952033541761658	2.925920298245817	0.08197643027446856
251000	-4740.570789154915	-4730.597204793254	-9.973584361660595	-4730.597204793254	0.8199213513630396	4.056875827630645	14.832457122371212	0.363521252822712	0.3403179100277029	0.07492599429668195	0.22123484285290307	0.39708207678542956	-0.07200710758932338	2.8277119696790547	0.14137219902841328
252000	-4741.416435966559	-4729.26201508746	-12.154420879099359	-4729.26201508746	1.0005150176666846	4.959935400555737	14.832457122371212	0.363521252822712	0.3403179100277029	0.07492599429668195	0.22123484285290307	0.39708207678542956	-2.2528436250280883	2.2848116273439327	0.2261180746106769
253000	-4740.305729298567	-4729.27522579673	-11.03050350183683	-4729.27522579673	0.9625095098417372	4.469421405971653	14.832457122371212	0.363521252822712	0.3403179100277029	0.07492599429668195	0.22123484285290307	0.39708207678542956	-1.1289262477655582	2.063016246910789	0.09968816322367018
254000	-4741.095947088573	-4730.099270393384	-10.996676695188228	-4730.099270393384	0.8781388354220876	4.325383412622001	14.832457122371212	0.363521252822712	0.3403179100277029	0.07492599429668195	0.22123484285290307	0.39708207678542956	-1.0950994411169575	0.7831316801913137	0.7845751121315894
255000	-4747.072856340425	-4734.270339535156	-12.802516805267818	-4734.270339535156	0.9465669366755383	4.881089084241066	14.832457122371212	0.363521252822712	0.3403179100277029	0.07492599429668195	0.22123484285290307	0.39708207678542956	-2.9009395511965463	2.8438204339551874	0.2854714092064957
256000	-4749.092856078067	-4738.582401114155	-10.510454963912103	-4738.582401114155	0.863569180445739	4.30046529858893	14.832457122371212	0.3780201553526637	0.3403179100277029	0.07492599429668195	0.20673594032295142	0.39708207678542956	-0.5228596291600083	1.533794541304414	0.6034913009865889
257000	-4746.177890648356	-4733.806867165543	-12.371023482813229	-4733.806867165543	0.8837485832823898	4.55246884210209	14.832457122371212	0.3780201553526637	0.3403179100277029	0.07492599429668195	0.20673594032295142	0.39708207678542956	-2.383428148061134	2.9870097561229683	0.3863174938311731
258000	-4759.378854288782	-4748.037493895226	-11.341360393556144	-4748.037493895226	0.7899414170700054	4.344559280372884	16.930373205660345	0.3780201553526637	0.3403179100277029	0.07492599429668195	0.20673594032295142	0.39708207678542956	-1.0722096891281299	1.6485834685582226	0.3038742564971942
259000	-4742.759700476479	-4730.563986712828	-12.195713763650641	-4730.563986712828	0.9605727697284855	4.628957296251042	15.75552773631096	0.3780201553526637	0.3403179100277029	0.07492599429668195	0.20673594032295142	0.39708207678542956	-2.081015251603091	2.537193214120383	0.4296216150277148
260000	-4746.786597309001	-4733.728404817101	-13.058192491899382	-4733.728404817101	1.0065844503732295	4.837094714492315	14.886180605844608	0.3780201553526637	0.3403179100277029	0.07492599429668195	0.20673594032295142	0.39708207678542956	-3.0630512191737673	2.769169842262479	0.39494869678638417
