#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BirthDeath.t:coding" spec="beast.base.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:coding" lower="0.0" name="relativeDeathRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:coding" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:coding" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.coding" spec="beast.base.evolution.alignment.TaxonSet">
#                    <alignment filter="2-457,660-896" id="coding" spec="beast.base.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:coding" name="distribution" x="@BDBirthRate.t:coding">
#            <Uniform id="Uniform.15" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:coding" name="distribution" x="@BDDeathRate.t:coding">
#            <Uniform id="Uniform.16" name="distr"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:coding" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:coding" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="GammaShapePrior.s:coding" name="distribution">
#            <parameter id="gammaShape.s:coding" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:coding" name="distribution">
#            <parameter id="kappa.s:coding" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@coding" id="treeLikelihood.coding" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:coding">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:coding" shape="@gammaShape.s:coding" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:coding" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:coding" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:coding" kappa="@kappa.s:coding" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:coding" id="estimatedFreqs.s:coding" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:coding" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:coding" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	gammaShape	BirthDeath	BDBirthRate	BDDeathRate
511000	-4744.915507078068	-4735.666013820417	-9.24949325765123	-4735.666013820417	0.7419540746171718	3.8936080597961684	11.19015022440396	0.3683566104154639	0.3304250422261667	0.07598713007082615	0.22523121728754333	0.4960375030736567	0.1416196103593954	2.902220606744677	0.2789887586405016
512000	-4743.763158969966	-4736.473857161912	-7.289301808054145	-4736.473857161912	0.6648961164118097	3.346011532206155	11.19015022440396	0.3683566104154639	0.3304250422261667	0.07598713007082615	0.22523121728754333	0.4960375030736567	2.1018110599564794	3.2765041942382043	0.11496595549304102
513000	-4742.220850778271	-4733.891519737845	-8.329331040425888	-4733.891519737845	0.7300494018377842	3.6767301898450295	11.19015022440396	0.3683566104154639	0.3304250422261667	0.07598713007082615	0.22523121728754333	0.4960375030736567	1.0617818275847375	2.6336790417206593	0.1588215344176239
514000	-4746.8448542272545	-4739.08906603171	-7.755788195544246	-4739.08906603171	0.7055827523653926	3.4785104465024883	11.19015022440396	0.3683566104154639	0.3304250422261667	0.07598713007082615	0.22523121728754333	0.4960375030736567	1.6353246724663792	2.72608828343153	0.10471021160615232
515000	-4746.568071713105	-4735.198704818771	-11.369366894334638	-4735.198704818771	0.7463959278194116	3.6424884806403623	11.19015022440396	0.3683566104154639	0.3304250422261667	0.07598713007082615	0.22523121728754333	0.4960375030736567	-1.9782540263240134	2.7248284005941343	0.7614528345744997
516000	-4746.537882559979	-4738.549355285961	-7.988527274018163	-4738.549355285961	0.6965912944195607	3.493072965759386	10.623019157107683	0.3612470154536351	0.33261160950394836	0.07656896913665523	0.22957240590576142	0.5464514163526452	1.3132775416050428	1.9211144322383413	0.6717802986559723
517000	-4745.761196645606	-4737.647996774072	-8.113199871533471	-4737.647996774072	0.7013919877330421	3.610716590912796	10.623019157107683	0.3612470154536351	0.33261160950394836	0.07656896913665523	0.22957240590576142	0.5464514163526452	1.188604944089736	2.983518097538197	0.18451195502899082
518000	-4745.835329004103	-4737.316333055494	-8.518995948609025	-4737.316333055494	0.6813562874915524	3.575335173587648	11.172595736500993	0.3580802986101717	0.32933519847240705	0.08798419215579217	0.22460031076162904	0.5114705862389333	0.5479887761364441	3.485743057314175	0.39103133939635304
519000	-4742.8234790615315	-4734.341730844711	-8.48174821682098	-4734.341730844711	0.7027509190711314	3.6624429807334256	11.600176801507603	0.3725721060239797	0.31862463154974957	0.08241448799647316	0.22638877442979757	0.44529946156740574	0.7436080743876206	2.449778292754032	0.5169666705511915
520000	-4742.080783344475	-4732.436476820634	-9.644306523841248	-4732.436476820634	0.8182247505785658	4.049723573777317	12.532744042818099	0.3609687830126829	0.33022795456104637	0.08241448799647316	0.22638877442979757	0.44529946156740574	-0.2802960978267022	1.73643347474758	0.6469788341896398
521000	-4742.755746514745	-4733.908544394917	-8.84720211982754	-4733.908544394917	0.6542934720448277	3.330142323557457	12.532744042818099	0.3609687830126829	0.33022795456104637	0.08241448799647316	0.22638877442979757	0.44529946156740574	0.5168083061870048	3.48773992889887	0.5916034123475328
522000	-4740.715739144768	-4731.779861626856	-8.935877517912523	-4731.779861626856	0.740384636960115	3.832266753890531	12.532744042818099	0.3609687830126829	0.33022795456104637	0.08241448799647316	0.22638877442979757	0.44529946156740574	0.42813290810202	3.3786014997386022	0.019372510116004518
523000	-4745.762962022699	-4736.248535953013	-9.514426069686355	-4736.248535953013	0.7794124872572292	3.7626810320709967	12.532744042818099	0.3609687830126829	0.33022795456104637	0.08241448799647316	0.22638877442979757	0.44529946156740574	-0.15041564367180937	1.4062366414221033	0.32929811922714075
524000	-4742.074093446108	-4733.290808671413	-8.783284774695069	-4733.290808671413	0.7230269840264827	3.7516402191998206	12.532744042818099	0.3609687830126829	0.33022795456104637	0.08241448799647316	0.22638877442979757	0.44529946156740574	0.580725651319475	3.472955901024311	0.09610891973020497
525000	-4747.479412940283	-4738.588758199867	-8.890654740415876	-4738.588758199867	0.7051450447012543	3.790078297946878	12.532744042818099	0.3609687830126829	0.33022795456104637	0.08241448799647316	0.22638877442979757	0.44529946156740574	0.47335568559866825	2.1788716276851696	0.446575964728227
526000	-4744.784849712705	-4736.802849059532	-7.982000653173239	-4736.802849059532	0.6391274348585215	3.2309707181647966	11.853485627470786	0.3692462972118837	0.3426064172935733	0.07864977277473433	0.20949751271980885	0.3624316468638663	1.3843886646486094	1.618629618596247	0.31884241325495305
527000	-4746.841447498843	-4736.3230139971965	-10.518433501646406	-4736.3230139971965	0.8438184252122134	4.316362937627272	12.629223315299399	0.37733614256790304	0.3395396972293243	0.07616256946730468	0.20696159073546788	0.3761412017129614	-0.9190156312225701	2.849380630174284	0.16660639186785803
528000	-4746.521123555841	-4736.764752997706	-9.756370558135119	-4736.764752997706	0.7687269182988807	3.937612329658208	12.629223315299399	0.37733614256790304	0.3395396972293243	0.07616256946730468	0.20696159073546788	0.3761412017129614	-0.1569526877112839	2.0501509396324202	0.01025771195442434
529000	-4744.828630581197	-4735.439278745203	-9.38935183599341	-4735.439278745203	0.729534908111386	3.8014144413978888	12.629223315299399	0.37733614256790304	0.3395396972293243	0.07616256946730468	0.20696159073546788	0.3761412017129614	0.2100660344304266	0.730057602099555	0.822156259122776
530000	-4743.585738321488	-4733.229688779964	-10.356049541524294	-4733.229688779964	0.8771847129130694	4.23463702163755	12.629223315299399	0.37733614256790304	0.3395396972293243	0.07616256946730468	0.20696159073546788	0.3761412017129614	-0.7566316711004588	0.917845403597338	0.7012901355309349
531000	-4745.759151065085	-4735.386471814732	-10.372679250352324	-4735.386471814732	0.8488488013541869	4.122744626471563	11.746759180925038	0.37733614256790304	0.3395396972293243	0.07616256946730468	0.20696159073546788	0.3761412017129614	-0.9152265556313788	3.0617272106937437	0.3956503661076456
532000	-4749.524031819786	-4738.584235667778	-10.939796152008068	-4738.584235667778	0.9998864242883445	4.682212833980233	11.746759180925038	0.37733614256790304	0.3395396972293243	0.07616256946730468	0.20696159073546788	0.3761412017129614	-1.4823434572871226	1.0753535999341433	0.6481143610109725
533000	-4745.2089401307385	-4735.539554376672	-9.66938575406645	-4735.539554376672	0.6928084359468849	3.775697362641312	11.746759180925038	0.37733614256790304	0.3395396972293243	0.07616256946730468	0.20696159073546788	0.3761412017129614	-0.21193305934550555	2.3828874630327994	0.6217525431626316
534000	-4742.522357055637	-4735.068630723859	-7.4537263317783	-4735.068630723859	0.6595140314040572	3.330075558189903	11.746759180925038	0.37733614256790304	0.3395396972293243	0.07616256946730468	0.20696159073546788	0.3761412017129614	2.003726362942645	1.849824936067789	0.5934599750203738
535000	-4741.424841007972	-4733.92564925425	-7.499191753721615	-4733.92564925425	0.6365822348713461	3.5041586869772936	10.499555542491539	0.3380832299751229	0.3573560040410254	0.08180621846969273	0.22275454751415885	0.40353046101821227	1.5133460199011948	2.7080797921852806	0.2592407941918501
536000	-4741.214346447662	-4732.79336526021	-8.42098118745286	-4732.79336526021	0.7175473852372655	3.6546421586877154	10.499555542491539	0.3380832299751229	0.3573560040410254	0.08180621846969273	0.22275454751415885	0.40353046101821227	0.5915565861699497	2.5512014662273805	0.5605153956563566
537000	-4745.67450054197	-4737.224133049487	-8.450367492483007	-4737.224133049487	0.6947635812956391	3.699513886365256	10.499555542491539	0.3380832299751229	0.3573560040410254	0.08180621846969273	0.22275454751415885	0.40353046101821227	0.5621702811398024	1.2986382307620241	0.6369637049621918
538000	-4744.9319041733615	-4735.444570494323	-9.487333679039086	-4735.444570494323	0.7094035688782643	3.627223102741972	10.499555542491539	0.3380832299751229	0.3573560040410254	0.08180621846969273	0.22275454751415885	0.40353046101821227	-0.4747959054162765	4.7440880617637475	0.13036915317528452
539000	-4740.400579579911	-4732.396208224574	-8.004371355336737	-4732.396208224574	0.7110042360239746	3.6366679619587052	10.499555542491539	0.3380832299751229	0.3573560040410254	0.08180621846969273	0.22275454751415885	0.40353046101821227	1.0081664182860726	1.5797791873129552	0.5903589177022974
540000	-4742.184890543702	-4734.065425497413	-8.119465046288052	-4734.065425497413	0.6877273743624843	3.6667941523812226	10.499555542491539	0.3380832299751229	0.3573560040410254	0.08180621846969273	0.22275454751415885	0.40353046101821227	0.893072727334757	3.569832719784462	0.015591809617187896
541000	-4741.253872093106	-4733.447532570859	-7.806339522247335	-4733.447532570859	0.7046009534572694	3.5805046475664413	10.499555542491539	0.3380832299751229	0.3573560040410254	0.08180621846969273	0.22275454751415885	0.40353046101821227	1.2061982513754756	2.449259455640518	0.10017355708116955
542000	-4740.5125733209325	-4731.706988915124	-8.805584405808212	-4731.706988915124	0.7753093654702857	3.908944533801856	11.219193013178304	0.3409983872554645	0.348734719021506	0.08313672867159552	0.227130165051434	0.43839549478516093	0.3075992045981595	2.8457926477139313	0.20719998404075626
543000	-4744.634332384216	-4734.622051399831	-10.012280984384514	-4734.622051399831	0.8227994652599282	4.055784739727836	11.219193013178304	0.3409983872554645	0.348734719021506	0.08313672867159552	0.227130165051434	0.43839549478516093	-0.8990973739781429	1.5484883979178239	0.17033385166649123
544000	-4751.172014336817	-4742.440104058396	-8.731910278420251	-4742.440104058396	0.7806260084823418	3.9099427307619203	10.713373164700979	0.3528607008500129	0.3246956596814086	0.0794788249148453	0.2429648145537331	0.3763373938972464	0.2763978640495264	1.7743691409328424	0.46217253417204196
545000	-4743.501134944406	-4732.83826405651	-10.662870887896274	-4732.83826405651	0.853329939674471	4.473230789584174	12.509992177078628	0.3664259692935475	0.3246956596814086	0.0794788249148453	0.22939954611019853	0.3763373938972464	-1.2965688434215767	2.6953131099996464	0.22525000736084294
546000	-4744.573928173241	-4736.380732534126	-8.193195639115036	-4736.380732534126	0.7362767040908577	3.509261937789159	12.509992177078628	0.3664259692935475	0.3246956596814086	0.0794788249148453	0.22939954611019853	0.3763373938972464	1.1731064053596616	1.27886006199127	0.5983207494693231
547000	-4746.2950759681835	-4735.6599196146335	-10.635156353549709	-4735.6599196146335	0.9061011195862749	4.378899237842173	12.509992177078628	0.3664259692935475	0.3246956596814086	0.0794788249148453	0.22939954611019853	0.3763373938972464	-1.268854309075012	3.2521484242639906	5.145366441297111E-4
548000	-4741.151278168558	-4733.315166259437	-7.836111909120302	-4733.315166259437	0.7147978236672758	3.5135880601683724	12.509992177078628	0.3664259692935475	0.3246956596814086	0.0794788249148453	0.22939954611019853	0.3763373938972464	1.5301901353543936	2.0551426759420437	0.4546263566443942
549000	-4743.033148641641	-4733.1030423448365	-9.930106296804562	-4733.1030423448365	0.8484281574909588	4.198555887938183	13.70812772367747	0.3664259692935475	0.3246956596814086	0.0794788249148453	0.22939954611019853	0.3763373938972464	-0.38031060330063315	1.7348762231997121	0.45098257492405336
550000	-4742.723174086014	-4733.480502550229	-9.24267153578517	-4733.480502550229	0.766555921887346	3.9396542784454	13.70812772367747	0.3664259692935475	0.3246956596814086	0.0794788249148453	0.22939954611019853	0.3763373938972464	0.3071241577187589	2.679446494869301	0.24983837013033186
551000	-4743.932109236504	-4733.214156986518	-10.717952249986782	-4733.214156986518	0.9076543048326402	4.509597381245118	13.70812772367747	0.35119531618661326	0.3271371708151043	0.0794788249148453	0.2421886880834371	0.3763373938972464	-1.226024068477543	2.166028224068264	0.3546620772150212
552000	-4746.9459834438185	-4736.543782891492	-10.402200552326669	-4736.543782891492	0.8449147238289247	4.388664004886161	13.70812772367747	0.35119531618661326	0.3271371708151043	0.0794788249148453	0.2421886880834371	0.3763373938972464	-0.9102723708174301	2.1760780305816283	0.321945063765487
553000	-4748.964832942624	-4736.451846212077	-12.512986730546674	-4736.451846212077	1.1787071655706738	5.253219726411556	13.70812772367747	0.35119531618661326	0.3271371708151043	0.0794788249148453	0.2421886880834371	0.3763373938972464	-3.0210585490374338	0.9745900547957336	0.5298122944023518
554000	-4745.244986373368	-4733.929955249466	-11.315031123902559	-4733.929955249466	0.8559086007044838	4.348009227440041	13.70812772367747	0.35119531618661326	0.3271371708151043	0.0794788249148453	0.2421886880834371	0.3763373938972464	-1.8231029423933203	3.6558612581313445	0.09549654169125028
555000	-4748.324269600179	-4738.2267759983715	-10.09749360180707	-4738.2267759983715	0.8091188484295244	4.249397461819783	13.70812772367747	0.35119531618661326	0.3271371708151043	0.0794788249148453	0.2421886880834371	0.3763373938972464	-0.6055654202978307	1.7064074300330887	0.40207252653350556
556000	-4741.349870894306	-4730.841791244262	-10.508079650043975	-4730.841791244262	0.8601271044860099	4.363610180619842	13.70812772367747	0.35119531618661326	0.3271371708151043	0.0794788249148453	0.2421886880834371	0.3763373938972464	-1.0161514685347353	1.8106949096465073	0.5814554731106228
557000	-4745.6959416486625	-4735.161730022489	-10.53421162617402	-4735.161730022489	0.8208417710970148	4.0204016555425675	13.70812772367747	0.35119531618661326	0.3271371708151043	0.0794788249148453	0.2421886880834371	0.3763373938972464	-1.0422834446647804	2.720768196058838	0.5990746162122543
558000	-4742.79180297531	-4732.107876216155	-10.683926759155096	-4732.107876216155	0.894188997135343	4.311741630611538	13.70812772367747	0.35119531618661326	0.3271371708151043	0.0794788249148453	0.2421886880834371	0.3763373938972464	-1.1919985776458564	1.0240300783155043	0.5518166924575992
559000	-4742.0672042619335	-4731.229218954308	-10.837985307625752	-4731.229218954308	0.9089605200407537	4.517447052825712	13.70812772367747	0.35119531618661326	0.3271371708151043	0.0794788249148453	0.2421886880834371	0.3763373938972464	-1.3460571261165128	2.332537795149986	0.43484887529628113
560000	-4741.321552878112	-4730.361944751332	-10.9596081267798	-4730.361944751332	0.9808218405769592	4.579546863851678	13.70812772367747	0.35119531618661326	0.3271371708151043	0.0794788249148453	0.2421886880834371	0.3763373938972464	-1.4676799452705618	0.6433028220404924	0.797131572654467
561000	-4743.289189939884	-4732.649974516194	-10.63921542369048	-4732.649974516194	0.8810375081683821	4.353057317980274	13.70812772367747	0.33558134005625767	0.3427511469454599	0.0794788249148453	0.2421886880834371	0.3763373938972464	-1.1507280784424108	2.964199506598473	0.21305585063645363
562000	-4744.423897420358	-4733.906465438086	-10.517431982271356	-4733.906465438086	0.8841506043990781	4.41631264659315	13.70812772367747	0.33558134005625767	0.3427511469454599	0.0794788249148453	0.2421886880834371	0.3763373938972464	-1.028944637023287	1.3506814124838724	0.5920635022371041
563000	-4746.251104835504	-4736.932899818291	-9.31820501721249	-4736.932899818291	0.8110606574143493	4.02077024785314	13.70812772367747	0.33558134005625767	0.3427511469454599	0.0794788249148453	0.2421886880834371	0.3763373938972464	0.17028232803557986	1.6857920880671726	0.5338546613571556
564000	-4743.581616531538	-4733.018879294529	-10.562737237009395	-4733.018879294529	0.9097385429763878	4.416498200671864	13.70812772367747	0.33558134005625767	0.3427511469454599	0.0794788249148453	0.2421886880834371	0.3763373938972464	-1.074249891761327	2.7833329328220704	0.09883500710665845
565000	-4746.072412751278	-4733.6980110831055	-12.37440166817256	-4733.6980110831055	0.9941447262233155	4.840962104840542	13.70812772367747	0.33558134005625767	0.3427511469454599	0.0794788249148453	0.2421886880834371	0.3763373938972464	-2.88591432292449	0.9343820171963805	0.8481674051834328
566000	-4747.12703961624	-4734.8090832738635	-12.317956342376792	-4734.8090832738635	1.1065590697605319	5.188529200112887	13.70812772367747	0.33558134005625767	0.3427511469454599	0.0794788249148453	0.2421886880834371	0.3763373938972464	-2.8294689971287226	0.5432148871769772	0.8671189048517571
567000	-4744.371296159829	-4735.790095952267	-8.581200207562684	-4735.790095952267	0.7732303717276089	3.795154641134107	11.774311940288541	0.33558134005625767	0.3427511469454599	0.0794788249148453	0.2421886880834371	0.3763373938972464	0.6051492670304528	3.3077553121625183	8.465973349657885E-4
568000	-4744.975192603049	-4736.159235769599	-8.815956833450072	-4736.159235769599	0.8629650709049113	4.021294547701561	10.789570427797122	0.33558134005625767	0.3427511469454599	0.0794788249148453	0.2421886880834371	0.3763373938972464	0.20355182044401898	2.138665971992597	0.3406914905776502
569000	-4740.33004006357	-4732.289766780203	-8.040273283367647	-4732.289766780203	0.7577220157848268	3.6228212261492576	11.78367394229954	0.3696210373455555	0.31856883459842233	0.0825605915579731	0.22924953649804902	0.40863426838328126	1.1601629731979375	1.7208647800540415	0.5548982938874235
570000	-4739.4925593392145	-4730.7384040484385	-8.754155290775778	-4730.7384040484385	0.7525314035046455	3.7045166791946267	11.78367394229954	0.3696210373455555	0.31856883459842233	0.0825605915579731	0.22924953649804902	0.40863426838328126	0.4462809657898079	3.8809542978789904	0.07435551130312276
571000	-4741.493796910659	-4731.519085858777	-9.974711051881652	-4731.519085858777	0.835952912469829	4.099725091008569	12.892573842402344	0.37352463221913845	0.32270570688610145	0.07335981507852458	0.23040984581623547	0.44812907298487664	-0.28873299344458303	3.106969190549049	0.04164004170923162
572000	-4744.223787081317	-4732.239738898261	-11.984048183056256	-4732.239738898261	0.8481838958660921	4.174773429923251	12.892573842402344	0.37352463221913845	0.32270570688610145	0.07335981507852458	0.23040984581623547	0.44812907298487664	-2.298070124619189	3.117109780400649	0.5849105399085632
573000	-4740.7107820938245	-4730.7884490836705	-9.922333010154041	-4730.7884490836705	0.7800063138899065	4.024559994365532	12.892573842402344	0.3532633412133008	0.34296699789193913	0.07335981507852458	0.23040984581623547	0.44812907298487664	-0.2517247874213203	1.0151969591310928	0.7180564751353201
574000	-4742.1070216459375	-4731.2499476917865	-10.857073954150938	-4731.2499476917865	0.902798885748462	4.402156335504413	12.892573842402344	0.3532633412133008	0.34296699789193913	0.07335981507852458	0.23040984581623547	0.44812907298487664	-1.1864657314182163	1.8291859293405976	0.6201896017522561
575000	-4741.578819345344	-4732.4090951267335	-9.16972421861037	-4732.4090951267335	0.8338089240901652	3.911526088741611	12.892573842402344	0.3532633412133008	0.34296699789193913	0.07335981507852458	0.23040984581623547	0.44812907298487664	0.5008840041223503	1.5035506417811548	0.6451200244663389
576000	-4740.714245486469	-4731.743078947191	-8.971166539277526	-4731.743078947191	0.7041739117302945	3.5518518519876072	12.892573842402344	0.3532633412133008	0.34296699789193913	0.07335981507852458	0.23040984581623547	0.44812907298487664	0.6994416834551944	1.0881553131345079	0.6244437566862647
577000	-4741.939683614648	-4731.561648015977	-10.378035598670822	-4731.561648015977	0.8024755576551027	4.115495907440311	12.892573842402344	0.3532633412133008	0.34296699789193913	0.07335981507852458	0.23040984581623547	0.44812907298487664	-0.707427375938102	1.038756473390601	0.6083043462672436
578000	-4744.610795517502	-4735.445651592582	-9.165143924919738	-4735.445651592582	0.7475162067514045	3.7185048475756597	12.892573842402344	0.3532633412133008	0.34296699789193913	0.07335981507852458	0.23040984581623547	0.44812907298487664	0.5054642978129822	3.3705234300067253	0.2705679671125355
579000	-4740.05519184267	-4731.405409477318	-8.649782365351534	-4731.405409477318	0.7294410169506396	3.7728586094613616	11.23560847743765	0.3532633412133008	0.34296699789193913	0.07335981507852458	0.23040984581623547	0.44812907298487664	0.7522695240370685	2.4744436832793326	0.16344667921023376
580000	-4741.631425495536	-4731.479607398212	-10.15181809732432	-4731.479607398212	0.8774489989641977	4.312262961658889	11.23560847743765	0.3532633412133008	0.34296699789193913	0.07335981507852458	0.23040984581623547	0.44812907298487664	-0.7497662079357195	2.1734031798874165	0.07088612872182248
581000	-4741.05877498637	-4732.263702032448	-8.79507295392117	-4732.263702032448	0.7198715718774343	3.564929267500074	11.23560847743765	0.3532633412133008	0.34296699789193913	0.07335981507852458	0.23040984581623547	0.44812907298487664	0.6069789354674304	2.8053328966731224	0.5509987559277442
582000	-4740.81486056026	-4731.107937745912	-9.706922814348587	-4731.107937745912	0.7587874496601223	3.9947064287330267	11.23560847743765	0.3532633412133008	0.34296699789193913	0.07335981507852458	0.23040984581623547	0.44812907298487664	-0.30487092495998747	1.4995306787337503	0.701064659886605
583000	-4740.505107085503	-4731.369914383964	-9.13519270153983	-4731.369914383964	0.7324771965114641	3.687883526581186	11.23560847743765	0.3532633412133008	0.34296699789193913	0.07335981507852458	0.23040984581623547	0.44812907298487664	0.2668591878487705	3.435650803243453	0.3665769056159119
584000	-4743.438294074103	-4734.806700373557	-8.631593700546414	-4734.806700373557	0.7306317782236991	3.7071654649835954	11.23560847743765	0.3532633412133008	0.34296699789193913	0.07335981507852458	0.23040984581623547	0.44812907298487664	0.7704581888421855	1.5719985379042525	0.4946036803302172
585000	-4740.903195374118	-4731.892301302033	-9.010894072084627	-4731.892301302033	0.8002701361829268	3.9313674617500176	11.23560847743765	0.3532633412133008	0.34296699789193913	0.07335981507852458	0.23040984581623547	0.44812907298487664	0.3911578173039745	2.3023622278229525	0.3835889613492214
586000	-4743.411848381829	-4733.33549432404	-10.076354057789054	-4733.33549432404	0.809275307490658	3.973784746997703	11.23560847743765	0.3532633412133008	0.34296699789193913	0.07335981507852458	0.23040984581623547	0.44812907298487664	-0.6743021684004535	1.7630011323303698	0.7388225585100023
587000	-4744.312560053446	-4733.585407076716	-10.727152976729183	-4733.585407076716	0.8683795859371131	4.176367643336135	11.23560847743765	0.3532633412133008	0.34296699789193913	0.07335981507852458	0.23040984581623547	0.44812907298487664	-1.325101087340581	3.365780048530784	0.35951320817357213
588000	-4745.634259072457	-4733.87957400459	-11.754685067867552	-4733.87957400459	0.8140377511020558	3.894864550783527	11.23560847743765	0.3532633412133008	0.34296699789193913	0.07335981507852458	0.23040984581623547	0.44812907298487664	-2.352633178478951	0.7177393025446819	0.5106063594736421
589000	-4742.186022599859	-4733.694998578242	-8.491024021616905	-4733.694998578242	0.7463554425557575	3.5913423724552604	11.23560847743765	0.3532633412133008	0.34296699789193913	0.07335981507852458	0.23040984581623547	0.44812907298487664	0.9110278677716952	3.868973242776997	0.06421640905379715
590000	-4743.617881621901	-4734.786283932965	-8.831597688936338	-4734.786283932965	0.7865322903476258	3.783954815855329	11.23560847743765	0.3532633412133008	0.34296699789193913	0.07335981507852458	0.23040984581623547	0.44812907298487664	0.5704542004522644	2.653330074861355	0.4106665949837579
591000	-4741.2232875967475	-4732.583941504308	-8.63934609243909	-4732.583941504308	0.7353819158976014	3.598828875594406	13.321082475148057	0.3532633412133008	0.34296699789193913	0.07335981507852458	0.23040984581623547	0.44812907298487664	1.0968747527007334	2.8950299358626985	0.3527839259267684
592000	-4740.869901990839	-4730.886254298373	-9.983647692465649	-4730.886254298373	0.7458505489353655	3.7157113712826595	12.264141617886217	0.35780536022857656	0.34413640783847865	0.0743690891729748	0.22368914275997007	0.43069559820365705	-0.4301533770954382	0.6790854290233538	0.9244937500257928
593000	-4743.883459785062	-4733.445900502787	-10.43755928227543	-4733.445900502787	0.8077727566643579	4.120318248266228	12.264141617886217	0.35780536022857656	0.34413640783847865	0.0743690891729748	0.22368914275997007	0.43069559820365705	-0.8840649669052185	0.34344151066531203	0.9244937500257928
594000	-4745.420996025576	-4734.298405723112	-11.122590302463118	-4734.298405723112	0.9673831639318694	4.448350737922474	12.264141617886217	0.35780536022857656	0.34413640783847865	0.0743690891729748	0.22368914275997007	0.43069559820365705	-1.5690959870929087	0.49330891356751394	0.9244937500257928
595000	-4739.838468214852	-4729.3479543445255	-10.490513870326573	-4729.3479543445255	0.8778786174009231	4.229385202639352	12.264141617886217	0.35780536022857656	0.34413640783847865	0.0743690891729748	0.22368914275997007	0.43069559820365705	-0.937019554956362	0.891657119975842	0.8456156057589562
596000	-4748.413127105518	-4739.679836458086	-8.733290647431588	-4739.679836458086	0.7332007248702261	3.6152297470809374	12.264141617886217	0.35780536022857656	0.34413640783847865	0.0743690891729748	0.22368914275997007	0.43069559820365705	0.8202036679386229	3.8562122566423165	0.05976310049253266
597000	-4741.2344634241335	-4731.6328230534	-9.60164037073326	-4731.6328230534	0.7698351722358732	4.023394168675992	12.264141617886217	0.35780536022857656	0.34413640783847865	0.0743690891729748	0.22368914275997007	0.43069559820365705	-0.04814605536304928	3.0458348103635458	0.06453074570945808
